Order,Family,Subfamily,Genus,Type Species?,Species,Exemplar Accession Number,Exemplar Isolate,Genome Composition,Last Change,MSL of Last Changed,Proposal,Taxon History URL
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,1,Bluetongue virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143496
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,0,Changuinola virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143497
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,0,Chenuda virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143498
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,0,Chobar Gorge virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143499
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,0,Corriparta virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143500
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,0,Epizootic hemorrhagic disease virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143501
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,0,Equine encephalosis virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143502
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,0,Eubenangee virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143503
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,0,Great Island virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143504
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,0,Ieri virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143505
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,0,Lebombo virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143506
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,0,Orungo virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143507
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,0,Palyam virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143508
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,0,Peruvian horse sickness virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143509
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,0,St Croix River virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143510
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,0,Umatilla virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143511
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,0,Wad Medani virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143512
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,0,Wallal virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143513
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,0,Warrego virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143514
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,0,Wongorr virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143515
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,0,Yunnan orbivirus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143516
Unassigned,Reoviridae,Sedoreovirinae,Phytoreovirus,0,Rice dwarf virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143518
Unassigned,Reoviridae,Sedoreovirinae,Phytoreovirus,0,Rice gall dwarf virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143519
Unassigned,Reoviridae,Sedoreovirinae,Phytoreovirus,1,Wound tumor virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143520
Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,1,Rotavirus A,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143522
Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,0,Rotavirus B,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143523
Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,0,Rotavirus C,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143524
Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,0,Rotavirus D,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143525
Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,0,Rotavirus E,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143526
Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,0,Rotavirus F,"Seg1: JN596591, Seg2: JQ919995, Seg3: JQ919997, Seg4: JQ919996, Seg5: JQ919999, Seg6: HQ403603, Seg7: JQ920001, Seg8: JQ920000, Seg9: JQ919998, Seg10: JQ920003, Seg11: JQ920002",RVF/Chicken-wt/DEU/03V0568/2003/GXP[X],dsRNA,"New,",29,2014.002aV.A.v2.Rotavirus_3sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143527
Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,0,Rotavirus G,"Seg1: JN596592, Seg2: JQ920004, Seg3: JQ920006, Seg4: JQ920005, Seg5: JQ920008, Seg6: HQ403604, Seg7: JQ920010, Seg8: JQ920009, Seg9: JQ920007, Seg10: JQ920011, Seg11: JQ920012",RVG/Chicken-wt/DEU/03V0567/2003/GXP[X],dsRNA,"New,",29,2014.002aV.A.v2.Rotavirus_3sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143528
Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,0,Rotavirus H,"Seg1: DQ113897, Seg2: DQ113898, Seg3: DQ113899, Seg4: DQ113900, Seg5: DQ113901, Seg6: DQ113902, Seg7: DQ113903, Seg8: DQ113904, Seg9: DQ113905, Seg10: DQ113906, Seg11: DQ113907",RVX/Human-tc/CHN/NADRV-J19/1997/GXP[X],dsRNA,"New,",29,2014.002aV.A.v2.Rotavirus_3sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143529
Unassigned,Reoviridae,Sedoreovirinae,Seadornavirus,1,Banna virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143531
Unassigned,Reoviridae,Sedoreovirinae,Seadornavirus,0,Kadipiro virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143532
Unassigned,Reoviridae,Sedoreovirinae,Seadornavirus,0,Liao ning virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143533
Unassigned,Reoviridae,Spinareovirinae,Aquareovirus,1,Aquareovirus A,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143536
Unassigned,Reoviridae,Spinareovirinae,Aquareovirus,0,Aquareovirus B,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143537
Unassigned,Reoviridae,Spinareovirinae,Aquareovirus,0,Aquareovirus C,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143538
Unassigned,Reoviridae,Spinareovirinae,Aquareovirus,0,Aquareovirus D,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143539
Unassigned,Reoviridae,Spinareovirinae,Aquareovirus,0,Aquareovirus E,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143540
Unassigned,Reoviridae,Spinareovirinae,Aquareovirus,0,Aquareovirus F,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143541
Unassigned,Reoviridae,Spinareovirinae,Aquareovirus,0,Aquareovirus G,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143542
Unassigned,Reoviridae,Spinareovirinae,Coltivirus,1,Colorado tick fever virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143544
Unassigned,Reoviridae,Spinareovirinae,Coltivirus,0,Eyach virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143545
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,1,Cypovirus 1,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143547
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,0,Cypovirus 2,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143548
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,0,Cypovirus 3,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143549
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,0,Cypovirus 4,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143550
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,0,Cypovirus 5,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143551
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,0,Cypovirus 6,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143552
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,0,Cypovirus 7,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143553
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,0,Cypovirus 8,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143554
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,0,Cypovirus 9,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143555
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,0,Cypovirus 10,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143556
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,0,Cypovirus 11,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143557
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,0,Cypovirus 12,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143558
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,0,Cypovirus 13,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143559
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,0,Cypovirus 14,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143560
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,0,Cypovirus 15,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143561
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,0,Cypovirus 16,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143562
Unassigned,Reoviridae,Spinareovirinae,Dinovernavirus,1,Aedes pseudoscutellaris reovirus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143564
Unassigned,Reoviridae,Spinareovirinae,Fijivirus,1,Fiji disease virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143566
Unassigned,Reoviridae,Spinareovirinae,Fijivirus,0,Garlic dwarf virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143567
Unassigned,Reoviridae,Spinareovirinae,Fijivirus,0,Maize rough dwarf virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143568
Unassigned,Reoviridae,Spinareovirinae,Fijivirus,0,Mal de Rio Cuarto virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143569
Unassigned,Reoviridae,Spinareovirinae,Fijivirus,0,Nilaparvata lugens reovirus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143570
Unassigned,Reoviridae,Spinareovirinae,Fijivirus,0,Oat sterile dwarf virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143571
Unassigned,Reoviridae,Spinareovirinae,Fijivirus,0,Pangola stunt virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143572
Unassigned,Reoviridae,Spinareovirinae,Fijivirus,0,Rice black streaked dwarf virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143573
Unassigned,Reoviridae,Spinareovirinae,Idnoreovirus,1,Idnoreovirus 1,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143575
Unassigned,Reoviridae,Spinareovirinae,Idnoreovirus,0,Idnoreovirus 2,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143576
Unassigned,Reoviridae,Spinareovirinae,Idnoreovirus,0,Idnoreovirus 3,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143577
Unassigned,Reoviridae,Spinareovirinae,Idnoreovirus,0,Idnoreovirus 4,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143578
Unassigned,Reoviridae,Spinareovirinae,Idnoreovirus,0,Idnoreovirus 5,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143579
Unassigned,Reoviridae,Spinareovirinae,Mycoreovirus,1,Mycoreovirus 1,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143581
Unassigned,Reoviridae,Spinareovirinae,Mycoreovirus,0,Mycoreovirus 2,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143582
Unassigned,Reoviridae,Spinareovirinae,Mycoreovirus,0,Mycoreovirus 3,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143583
Unassigned,Reoviridae,Spinareovirinae,Orthoreovirus,0,Avian orthoreovirus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143585
Unassigned,Reoviridae,Spinareovirinae,Orthoreovirus,0,Baboon orthoreovirus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143586
Unassigned,Reoviridae,Spinareovirinae,Orthoreovirus,1,Mammalian orthoreovirus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143587
Unassigned,Reoviridae,Spinareovirinae,Orthoreovirus,0,Nelson Bay orthoreovirus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143588
Unassigned,Reoviridae,Spinareovirinae,Orthoreovirus,0,Reptilian orthoreovirus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143589
Unassigned,Reoviridae,Spinareovirinae,Oryzavirus,0,Echinochloa ragged stunt virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143591
Unassigned,Reoviridae,Spinareovirinae,Oryzavirus,1,Rice ragged stunt virus,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143592
Unassigned,Retroviridae,Orthoretrovirinae,Alpharetrovirus,0,Avian carcinoma Mill Hill virus 2,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143596
Unassigned,Retroviridae,Orthoretrovirinae,Alpharetrovirus,1,Avian leukosis virus,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143597
Unassigned,Retroviridae,Orthoretrovirinae,Alpharetrovirus,0,Avian myeloblastosis virus,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143598
Unassigned,Retroviridae,Orthoretrovirinae,Alpharetrovirus,0,Avian myelocytomatosis virus 29,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143599
Unassigned,Retroviridae,Orthoretrovirinae,Alpharetrovirus,0,Avian sarcoma virus CT10,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143600
Unassigned,Retroviridae,Orthoretrovirinae,Alpharetrovirus,0,Fujinami sarcoma virus,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143601
Unassigned,Retroviridae,Orthoretrovirinae,Alpharetrovirus,0,Rous sarcoma virus,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143602
Unassigned,Retroviridae,Orthoretrovirinae,Alpharetrovirus,0,UR2 sarcoma virus,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143603
Unassigned,Retroviridae,Orthoretrovirinae,Alpharetrovirus,0,Y73 sarcoma virus,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143604
Unassigned,Retroviridae,Orthoretrovirinae,Betaretrovirus,0,Jaagsiekte sheep retrovirus,,,ssRNA-RT,"Renamed,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143606
Unassigned,Retroviridae,Orthoretrovirinae,Betaretrovirus,0,Langur virus,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143607
Unassigned,Retroviridae,Orthoretrovirinae,Betaretrovirus,0,Mason-Pfizer monkey virus,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143608
Unassigned,Retroviridae,Orthoretrovirinae,Betaretrovirus,1,Mouse mammary tumor virus,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143609
Unassigned,Retroviridae,Orthoretrovirinae,Betaretrovirus,0,Squirrel monkey retrovirus,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143610
Unassigned,Retroviridae,Orthoretrovirinae,Deltaretrovirus,1,Bovine leukemia virus,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143612
Unassigned,Retroviridae,Orthoretrovirinae,Deltaretrovirus,0,Primate T-lymphotropic virus 1,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143613
Unassigned,Retroviridae,Orthoretrovirinae,Deltaretrovirus,0,Primate T-lymphotropic virus 2,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143614
Unassigned,Retroviridae,Orthoretrovirinae,Deltaretrovirus,0,Primate T-lymphotropic virus 3,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143615
Unassigned,Retroviridae,Orthoretrovirinae,Epsilonretrovirus,1,Walleye dermal sarcoma virus,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143617
Unassigned,Retroviridae,Orthoretrovirinae,Epsilonretrovirus,0,Walleye epidermal hyperplasia virus 1,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143618
Unassigned,Retroviridae,Orthoretrovirinae,Epsilonretrovirus,0,Walleye epidermal hyperplasia virus 2,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143619
Unassigned,Retroviridae,Orthoretrovirinae,Gammaretrovirus,0,Chick syncytial virus,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143621
Unassigned,Retroviridae,Orthoretrovirinae,Gammaretrovirus,0,Feline leukemia virus,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143622
Unassigned,Retroviridae,Orthoretrovirinae,Gammaretrovirus,0,Finkel-Biskis-Jinkins murine sarcoma virus,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143623
Unassigned,Retroviridae,Orthoretrovirinae,Gammaretrovirus,0,Gardner-Arnstein feline sarcoma virus,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143624
Unassigned,Retroviridae,Orthoretrovirinae,Gammaretrovirus,0,Gibbon ape leukemia virus,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143625
Unassigned,Retroviridae,Orthoretrovirinae,Gammaretrovirus,0,Guinea pig type-C oncovirus,,,ssRNA-RT,"Renamed,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143626
Unassigned,Retroviridae,Orthoretrovirinae,Gammaretrovirus,0,Hardy-Zuckerman feline sarcoma virus,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143627
Unassigned,Retroviridae,Orthoretrovirinae,Gammaretrovirus,0,Harvey murine sarcoma virus,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143628
